user_id,income_regularity,spending_consistency,bill_payment_ratio,savings_rate,emi_burden_ratio,upi_activity_volume,rent_payment_regularity,cash_withdrawal_ratio,TARGET
USR_1489,0.2934,0.4778,0.6667,0.3235,0.2141,3.3333,0.5,0.2093,0
USR_1490,0.0279,0.6992,1.0,-0.4035,0.2715,6.5,0.8371,0.3034,1
USR_1491,0.2923,0.5858,0.7,-0.4254,0.3373,4.8333,0.9492,0.2416,0
USR_1492,0.3401,0.8097,0.9167,-1.0,0.1053,8.1667,0.772,0.077,1
USR_1493,0.468,0.7601,0.75,0.5584,0.1884,7.6667,0.6907,0.1218,0
USR_1494,0.0,0.7682,0.6,-1.0,0.6074,5.5,0.72,0.1241,1
USR_1495,0.5265,0.6307,0.75,-0.1096,0.7645,9.3333,0.6809,0.024,1
USR_1496,0.5018,0.5534,1.0,-0.7034,0.5541,5.0,0.7433,0.207,1
USR_1497,0.0,0.6513,0.5,-1.0,0.73,2.6667,0.7439,0.0253,1
USR_1498,0.1903,0.3558,0.625,-1.0,0.1219,6.0,0.5,0.2203,1
USR_1499,0.4249,0.6537,0.6923,-0.2194,0.4617,8.5,0.6564,0.1978,0
USR_1500,0.5697,0.1828,0.75,-0.1129,0.1557,3.5,0.5,0.1195,0
USR_1501,0.1268,0.5164,0.6667,0.462,0.3122,7.0,0.9372,0.054,0
USR_1502,0.5325,0.4003,0.8462,0.22,0.3315,4.8333,0.7316,0.0044,0
USR_1503,0.0,0.6193,0.8333,-1.0,0.7055,4.3333,0.6635,0.0343,1
USR_1504,0.3596,0.0331,1.0,-1.0,1.0,2.4286,0.7175,0.113,1
USR_1505,0.3565,0.7205,1.0,-0.1136,0.2715,8.5,0.6974,0.178,0
USR_1506,0.6508,0.4299,0.875,-0.0611,0.0897,5.8333,0.6341,0.1299,0
USR_1507,0.0818,0.5737,0.8,-0.1163,0.3531,5.0,0.81,0.2334,0
USR_1508,0.4055,0.4764,1.0,0.7087,0.1489,3.6667,0.5,0.0423,0
USR_1509,0.5777,0.52,0.7143,0.4665,0.0634,7.1667,0.8067,0.1825,0
USR_1510,0.5094,0.6781,1.0,0.2862,0.2491,8.6667,0.6786,0.1728,0
USR_1511,0.2135,0.541,0.9474,-0.393,0.6185,8.0,0.7526,0.0463,0
USR_1512,0.2738,0.514,0.75,0.29,0.3318,3.3333,0.6271,0.0992,0
USR_1513,0.4579,0.442,0.8571,-0.63,0.0554,7.1667,0.6491,0.3007,0
USR_1514,0.308,0.763,1.0,0.1854,0.2985,10.6667,0.7044,0.1369,0
USR_1515,0.1979,0.2007,0.8889,0.7297,0.0466,2.8571,0.5,0.0779,0
USR_1516,0.1542,0.8127,1.0,-0.3612,0.4383,8.1667,0.7369,0.186,0
USR_1517,0.0,0.6427,0.6667,0.0005,0.5366,6.6667,0.859,0.0482,1
USR_1518,0.5604,0.5817,1.0,-0.8778,0.1873,6.8333,0.7283,0.2582,0
USR_1519,0.6897,0.3345,1.0,-0.245,0.6131,3.8571,0.7745,0.1264,0
USR_1520,0.6206,0.5666,0.8182,0.1264,0.225,9.0,0.7143,0.1082,0
USR_1521,0.6819,0.2277,0.5,-1.0,1.0,5.0,0.7223,0.0171,1
USR_1522,0.1867,0.6368,0.9333,-1.0,0.6355,6.3333,0.7032,0.0628,1
USR_1523,0.0744,0.7504,1.0,-1.0,0.3628,6.1667,0.7963,0.1226,0
USR_1524,0.5265,0.7186,1.0,-1.0,0.5966,5.6667,0.8207,0.2235,1
USR_1525,0.4615,0.3949,0.75,0.3364,0.3297,4.3333,0.7457,0.1031,0
USR_1526,0.2866,0.4884,0.6667,0.2332,0.2962,5.5714,0.744,0.0463,0
USR_1527,0.0,0.7484,0.7,-0.2757,0.3286,5.6667,0.772,0.3285,0
USR_1528,0.3732,0.4034,1.0,-0.1972,0.313,7.1667,0.7639,0.0583,0
USR_1529,0.6045,0.5665,0.75,0.001,0.1607,2.6667,0.5,0.1262,0
USR_1530,0.3929,0.5765,1.0,0.1754,0.0651,2.2857,0.9857,0.429,0
USR_1531,0.1638,0.6999,0.5714,-0.6355,0.0816,3.6667,0.7198,0.008,0
USR_1532,0.2952,0.5765,0.6,-0.1243,0.4486,10.3333,0.7956,0.0536,0
USR_1533,0.3234,0.6118,1.0,-1.0,0.2314,5.5,0.6941,0.2727,1
USR_1534,0.5747,0.3152,0.75,-0.0602,0.1662,6.5714,0.8732,0.1647,0
USR_1535,0.0,0.095,1.0,-0.0395,0.48,2.8333,0.7756,0.0541,0
USR_1536,0.2049,0.0,0.75,0.4011,0.0929,4.1667,0.7369,0.0988,0
USR_1537,0.0,0.422,0.6,-0.4095,0.9396,3.5,0.6542,0.0925,1
USR_1538,0.2653,0.3582,0.6923,-0.6488,0.4306,6.5714,0.657,0.1456,1
USR_1539,0.7529,0.7324,1.0,0.4943,0.121,4.3333,0.7474,0.0867,0
USR_1540,0.5199,0.6315,0.8,0.2519,0.3832,10.3333,0.7708,0.1779,0
USR_1541,0.0,0.6567,0.8182,-0.7852,0.7951,5.6667,0.804,0.0581,1
USR_1542,0.3967,0.4197,0.7333,0.5898,0.1109,8.1429,0.7234,0.0264,0
USR_1543,0.2466,0.5245,0.8182,0.1815,0.0951,5.8333,0.7453,0.2199,0
USR_1544,0.3256,0.6162,0.9286,0.0779,0.0975,8.8333,0.6602,0.1491,0
USR_1545,0.0,0.3814,1.0,-0.0649,0.4586,3.0,0.6893,0.0929,1
USR_1546,0.4452,0.695,0.7273,0.4494,0.3166,8.0,0.7862,0.046,0
USR_1547,0.2801,0.4589,0.8,-0.0084,0.3308,9.2857,0.7139,0.1319,0
USR_1548,0.632,0.8192,0.6923,-0.9485,0.1554,11.1667,0.814,0.2823,1
USR_1549,0.3915,0.456,1.0,0.3906,0.1663,5.1667,0.6172,0.101,0
USR_1550,0.0,0.5836,1.0,-0.3613,0.5411,4.4,0.687,0.0,1
USR_1551,0.3609,0.7925,0.7692,-1.0,0.0751,8.3333,0.7388,0.1418,1
USR_1552,0.6074,0.4673,0.8571,0.3284,0.1846,3.5,0.7039,0.0784,0
USR_1553,0.2368,0.3971,0.8333,-0.5523,0.4288,3.5,0.8405,0.1209,1
USR_1554,0.6025,0.1763,1.0,0.7333,0.1082,2.6667,0.7426,0.0663,0
USR_1555,0.0,0.533,1.0,-0.1952,0.6494,8.0,0.6903,0.1183,0
USR_1556,0.7025,0.5474,0.7059,-1.0,0.1209,9.8333,0.7387,0.1063,1
USR_1557,0.6623,0.6464,0.75,-1.0,0.5813,3.3333,0.831,0.2635,1
USR_1558,0.4556,0.5663,1.0,-0.6844,0.3131,3.5,0.6755,0.134,0
USR_1559,0.1043,0.3278,0.6667,0.4368,0.0913,4.8333,0.6884,0.0465,0
USR_1560,0.0707,0.2867,0.875,-0.7409,0.8038,4.1667,0.8119,0.0282,1
USR_1561,0.4327,0.3795,0.5,-0.2749,0.1108,8.0,0.6915,0.2228,0
USR_1562,0.3546,0.6337,0.6,-1.0,0.93,5.5,0.7502,0.1277,1
USR_1563,0.4773,0.4867,0.7857,0.3853,0.2151,7.8333,0.7215,0.0672,0
USR_1564,0.4402,0.5469,0.8571,0.2588,0.059,7.0,0.746,0.0596,0
USR_1565,0.214,0.663,1.0,-0.92,0.9977,2.3333,0.7673,0.0958,1
USR_1566,0.2487,0.691,1.0,-0.4498,0.3118,5.5,0.6696,0.1725,0
USR_1567,0.3315,0.7204,0.6875,-1.0,0.4172,6.5,0.7358,0.1647,1
USR_1568,0.0,0.6289,0.5625,0.0231,0.3702,5.6667,0.6003,0.0755,0
USR_1569,0.288,0.5075,0.5,-1.0,0.1558,3.5714,0.7015,0.0202,1
USR_1570,0.6251,0.3607,0.875,0.1851,0.3349,6.7143,0.878,0.1905,0
USR_1571,0.1417,0.5291,0.7333,-0.267,0.0948,7.1429,0.7183,0.1004,0
USR_1572,0.4133,0.3524,0.6667,0.5411,0.1047,1.8571,0.6218,0.2455,0
USR_1573,0.2123,0.4507,0.6875,-0.0946,0.4783,8.7143,0.7759,0.0366,0
USR_1574,0.3839,0.5281,0.7333,-0.2313,0.1391,8.2857,0.7699,0.088,0
USR_1575,0.3561,0.0903,0.875,-0.4534,0.881,5.5,0.7657,0.0172,1
USR_1576,0.1525,0.627,0.8824,-1.0,0.5397,8.6667,0.8144,0.1755,1
USR_1577,0.358,0.6205,0.8333,0.4795,0.2117,6.0,0.7075,0.1262,0
USR_1578,0.5112,0.7078,0.5556,-0.3762,0.2361,3.5,0.5547,0.1151,0
USR_1579,0.2612,0.5141,0.6364,0.568,0.0602,8.5,0.7065,0.1301,0
USR_1580,0.3577,0.3571,0.6667,-0.2468,0.2611,8.3333,0.7156,0.0608,0
USR_1581,0.4666,0.7552,0.6667,0.1608,0.2938,4.3333,0.5,0.2213,0
USR_1582,0.4801,0.6212,0.7692,-0.4899,0.424,4.3333,0.8145,0.1848,0
USR_1583,0.226,0.3566,1.0,0.3066,0.1134,6.1667,0.7948,0.1375,0
USR_1584,0.5248,0.4789,0.6667,-0.6005,0.1537,5.3333,0.6911,0.1581,0
USR_1585,0.2514,0.5719,1.0,0.229,0.3447,6.4286,0.7966,0.0819,0
USR_1586,0.3409,0.4672,0.7857,0.2887,0.212,5.1667,0.8213,0.1239,0
USR_1587,0.3161,0.6157,0.75,0.0784,0.5994,3.0,0.9196,0.014,0
USR_1588,0.0329,0.318,1.0,0.0075,0.5964,5.0,0.5,0.0832,0
USR_1589,0.1175,0.4427,1.0,-1.0,0.167,2.6667,0.7955,0.6004,1
USR_1590,0.0,0.2757,0.75,0.2566,0.2801,4.3333,0.8721,0.0351,0
USR_1591,0.4256,0.4966,0.6,-1.0,0.5959,3.1667,0.7282,0.2934,1
USR_1592,0.4096,0.5136,1.0,0.3954,0.3687,5.3333,0.7076,0.0376,0
USR_1593,0.1906,0.5388,0.5556,0.3688,0.1558,9.3333,0.7406,0.0379,0
USR_1594,0.1642,0.3092,0.6,0.3459,0.3334,7.4286,0.8256,0.077,0
USR_1595,0.1812,0.6832,0.7,0.3947,0.1001,7.3333,0.7462,0.1544,0
USR_1596,0.2558,0.3535,1.0,-0.4894,0.0539,2.3333,0.5,0.1692,0
USR_1597,0.1655,0.7139,0.6364,-0.2652,0.632,7.3333,0.7688,0.1106,1
USR_1598,0.3051,0.3223,0.7857,0.3504,0.3328,7.2857,0.7677,0.0902,0
USR_1599,0.5564,0.5324,0.6,-0.54,0.0481,4.5,0.8199,0.2484,0
USR_1600,0.0635,0.6949,0.6,0.2972,0.4217,9.1667,0.6566,0.0681,0
USR_1601,0.0,0.8811,0.9167,-0.7419,0.7279,9.1667,0.7619,0.1557,1
USR_1602,0.584,0.4436,0.6,0.5515,0.0913,6.8333,0.7356,0.101,0
USR_1603,0.4804,0.4369,0.8,0.3068,0.3667,4.7143,0.7478,0.0534,0
USR_1604,0.27,0.6586,0.6667,0.427,0.1084,7.5,0.7146,0.0864,0
USR_1605,0.5712,0.5314,0.6,-0.675,0.4127,3.3333,0.6536,0.1872,1
USR_1606,0.6151,0.5147,0.8571,-0.7168,0.0949,5.1667,0.7275,0.2748,0
USR_1607,0.0078,0.639,0.5556,0.3252,0.3154,10.0,0.7467,0.0368,0
USR_1608,0.0,0.7468,0.6,-0.3746,0.7076,7.0,0.7537,0.0831,0
USR_1609,0.2246,0.4191,1.0,-0.891,0.1162,3.1429,0.7889,0.2841,1
USR_1610,0.2689,0.5439,1.0,-0.2172,0.6928,5.0,0.7525,0.0421,0
USR_1611,0.1806,0.5234,0.7143,-1.0,0.1902,4.8333,0.5,0.2058,1
USR_1612,0.3768,0.4063,1.0,-1.0,0.3794,2.5,0.7244,0.2441,1
USR_1613,0.4695,0.5198,0.8571,0.2151,0.0604,3.5,0.7751,0.3732,0
USR_1614,0.3244,0.8042,0.625,0.1509,0.4243,8.0,0.7333,0.0648,0
USR_1615,0.381,0.5172,0.8,0.5849,0.1079,6.0,0.653,0.1195,0
USR_1616,0.3915,0.5801,0.8,-0.5029,0.2141,7.6667,0.7254,0.2454,0
USR_1617,0.6088,0.5522,0.5833,-0.159,0.3257,8.3333,0.7805,0.129,0
USR_1618,0.0,0.372,0.8333,0.4672,0.1947,3.1667,0.7333,0.0441,0
USR_1619,0.4816,0.3114,0.6111,-1.0,0.0272,6.5,0.8089,0.2637,0
USR_1620,0.6593,0.6599,0.5,-0.746,0.2257,3.2857,0.8014,0.1293,1
USR_1621,0.3,0.6724,1.0,0.55,0.1005,6.6667,0.7756,0.0726,0
USR_1622,0.8398,0.668,1.0,0.5369,0.2139,7.8333,0.7689,0.0677,0
USR_1623,0.365,0.6927,0.8333,0.4016,0.1725,8.0,0.7944,0.1278,0
USR_1624,0.5714,0.4155,1.0,-1.0,0.1161,2.8333,0.808,0.2435,0
USR_1625,0.2122,0.5655,0.625,0.3395,0.3528,7.5,0.561,0.0634,0
USR_1626,0.308,0.4858,1.0,0.5729,0.1407,8.6667,0.6898,0.0626,0
USR_1627,0.0773,0.5784,0.8182,-0.3107,0.2446,7.0,0.7654,0.1764,0
USR_1628,0.0,0.6472,1.0,-1.0,1.0,3.1667,0.674,0.1808,1
USR_1629,0.0,0.669,0.75,-0.7654,0.8053,3.5,0.5619,0.0265,1
USR_1630,0.4811,0.4895,1.0,0.0744,0.1579,7.8333,0.6999,0.0827,0
USR_1631,0.8169,0.7264,0.6,0.4465,0.1171,8.5,0.5593,0.2231,0
USR_1632,0.1962,0.6349,0.6,-0.8792,0.5311,6.8333,0.7876,0.2272,1
USR_1633,0.2887,0.2242,0.75,0.5262,0.1777,4.0,0.7318,0.071,0
USR_1634,0.5332,0.5768,0.6667,-0.0957,0.1242,5.8333,0.8936,0.1406,0
USR_1635,0.0,0.6273,0.6,0.1505,0.1047,4.1667,0.707,0.1197,0
USR_1636,0.3205,0.4942,1.0,0.5241,0.2044,3.8333,0.6647,0.1387,0
USR_1637,0.5795,0.5693,1.0,-1.0,0.2749,2.3333,0.7629,0.0643,1
USR_1638,0.0,0.8692,1.0,-1.0,0.3336,6.8333,0.7199,0.2598,1
USR_1639,0.308,0.3427,0.9474,0.5286,0.2466,6.0,0.6816,0.0831,0
USR_1640,0.0,0.3247,1.0,0.3911,0.2631,4.5,0.8425,0.0963,0
USR_1641,0.5876,0.6662,0.8889,0.6289,0.1128,7.5714,0.7894,0.0368,0
USR_1642,0.6176,0.43,0.8333,0.3779,0.1382,7.3333,0.7376,0.0536,0
USR_1643,0.5029,0.4545,0.7273,-0.2891,0.4912,5.4286,0.676,0.08,0
USR_1644,0.3057,0.4348,0.6667,0.7714,0.0136,5.1667,0.7098,0.0434,0
USR_1645,0.2983,0.462,0.8,0.6565,0.0876,2.1667,0.9311,0.1448,0
USR_1646,0.6011,0.6045,0.5,0.2528,0.1003,3.5,0.7226,0.2747,0
USR_1647,0.2625,0.7479,0.8333,-0.4314,0.7237,8.8333,0.7715,0.0122,1
USR_1648,0.3822,0.5585,0.875,0.0316,0.3549,7.3333,0.8226,0.1212,0
USR_1649,0.5548,0.7017,0.7273,-0.0375,0.1007,4.8333,0.5935,0.1906,0
USR_1650,0.3771,0.3779,1.0,-0.2043,0.1404,3.8333,0.7416,0.1273,0
USR_1651,0.5844,0.1388,0.6667,0.6944,0.0459,4.2857,0.8406,0.1079,0
USR_1652,0.4045,0.4146,0.7,-0.2541,0.0199,4.3333,0.6692,0.0335,0
USR_1653,0.2801,0.766,0.8182,-0.0562,0.1961,5.6667,0.6392,0.0816,0
USR_1654,0.6481,0.2175,0.7143,-0.1056,0.5846,7.6667,0.909,0.1209,0
USR_1655,0.2035,0.384,1.0,0.5242,0.0343,2.5,0.7317,0.224,0
USR_1656,0.4098,0.0964,0.7143,0.4862,0.2875,3.4286,0.9451,0.154,0
USR_1657,0.4429,0.3283,0.8125,0.6137,0.1194,5.4286,0.7276,0.0798,0
USR_1658,0.0642,0.4542,0.9,-0.4776,0.377,5.6667,0.7206,0.0969,0
USR_1659,0.4326,0.2481,0.6,0.3451,0.3175,3.0,0.7595,0.0317,0
USR_1660,0.767,0.4881,0.9091,-0.3587,0.4441,6.0,0.8055,0.0699,0
USR_1661,0.2959,0.4247,1.0,-0.421,0.0123,3.8333,0.6877,0.1853,0
USR_1662,0.3995,0.7447,0.7143,-0.0501,0.1794,7.0,0.7491,0.2497,0
USR_1663,0.3998,0.1553,0.75,-0.6985,0.6232,5.2857,0.8225,0.1102,1
USR_1664,0.6921,0.6009,0.8571,-0.2466,0.2036,8.8333,0.6765,0.0959,0
USR_1665,0.0,0.7306,0.75,0.3531,0.1861,4.0,0.8076,0.0512,0
USR_1666,0.0,0.4392,0.6667,-1.0,1.0,5.1667,0.6716,0.0783,1
USR_1667,0.6312,0.8419,0.9,0.2436,0.038,10.0,0.6873,0.1146,0
USR_1668,0.4886,0.4889,0.6667,0.465,0.099,6.0,0.7346,0.2127,0
USR_1669,0.2256,0.468,0.6667,0.2457,0.4774,3.0,0.5,0.1241,0
USR_1670,0.7394,0.3744,1.0,-0.7924,0.4037,4.3333,0.8155,0.1829,0
USR_1671,0.4575,0.4925,0.5714,-0.0695,0.8084,5.1667,0.5,0.0866,1
USR_1672,0.0161,0.4837,0.7143,-1.0,1.0,3.1667,0.8224,0.0993,1
USR_1673,0.3657,0.5998,0.75,0.2314,0.1226,2.3333,0.7954,0.1711,0
USR_1674,0.2775,0.6647,1.0,-0.077,0.2143,9.0,0.8591,0.2085,0
USR_1675,0.0984,0.7539,0.7778,-0.4559,0.6784,5.3333,0.7666,0.1583,1
USR_1676,0.5186,0.4252,0.8571,0.2317,0.3114,4.6667,0.8603,0.1069,0
USR_1677,0.3421,0.656,0.875,-0.0388,0.4626,8.5,0.8442,0.0568,1
USR_1678,0.451,0.358,0.5833,0.5566,0.0325,5.2857,0.6051,0.2163,0
USR_1679,0.376,0.4793,0.6,-0.0796,0.0723,7.1667,0.684,0.2926,0
USR_1680,0.3738,0.5737,0.5,0.1282,0.4537,5.3333,0.7242,0.0222,0
USR_1681,0.6976,0.2929,0.625,-0.276,0.1319,5.5,0.7011,0.1296,0
USR_1682,0.0842,0.4139,0.75,-0.5514,0.7891,5.1667,0.8514,0.039,1
USR_1683,0.1577,0.3192,0.9286,-0.6149,0.8004,5.8571,0.6297,0.1399,1
USR_1684,0.2547,0.6232,0.8,0.2284,0.375,7.3333,0.7741,0.1058,0
USR_1685,0.6121,0.569,0.7857,0.2855,0.3475,8.1667,0.7416,0.1295,0
USR_1686,0.3993,0.4265,0.5714,-0.8624,0.1826,6.1667,0.7959,0.1028,1
USR_1687,0.3379,0.4385,1.0,-0.0356,0.7326,4.1667,0.685,0.0389,0
USR_1688,0.0577,0.6819,0.7273,0.287,0.1716,6.3333,0.7968,0.1037,0
USR_1689,0.441,0.637,0.8462,-1.0,0.1092,7.1667,0.6481,0.1576,1
USR_1690,0.0,0.5052,1.0,0.5467,0.1298,3.3333,0.5,0.1676,0
USR_1691,0.0578,0.3065,0.8462,0.6555,0.0986,4.8571,0.7541,0.0541,0
USR_1692,0.214,0.2316,0.75,-0.2363,0.3697,3.5,0.8499,0.1053,0
USR_1693,0.682,0.4616,1.0,-0.8027,0.1276,4.3333,0.6863,0.1996,1
USR_1694,0.6155,0.5818,0.8333,-0.944,0.1743,5.1667,0.6881,0.094,0
USR_1695,0.555,0.5081,0.8462,0.1069,0.5152,5.4286,0.7547,0.0828,0
USR_1696,0.2705,0.7227,1.0,0.2015,0.1497,6.0,0.8432,0.1378,0
USR_1697,0.3223,0.7471,0.6,-1.0,0.6431,4.3333,0.8531,0.2453,1
USR_1698,0.0562,0.6244,1.0,0.4753,0.1676,2.6667,0.8333,0.162,0
USR_1699,0.558,0.6463,0.875,-0.2585,0.2799,7.6667,0.7027,0.1291,0
USR_1700,0.0,0.5054,0.625,-0.0029,0.5222,6.4286,0.7257,0.065,0
USR_1701,0.1664,0.3712,1.0,0.1677,0.2251,2.8333,0.8376,0.1231,0
USR_1702,0.3237,0.627,0.7143,0.3516,0.0968,10.6667,0.6927,0.1078,0
USR_1703,0.0,0.0,1.0,-1.0,1.0,2.5,0.9814,0.0478,1
USR_1704,0.7097,0.6244,0.7,-0.5025,0.6197,8.0,0.7953,0.098,1
USR_1705,0.4902,0.2472,1.0,0.0399,0.3545,5.3333,0.8133,0.0387,0
USR_1706,0.4237,0.2514,0.5,-0.7684,0.3669,3.3333,0.5,0.2897,1
USR_1707,0.0,0.056,0.6667,0.0145,0.169,2.8333,0.5,0.0868,0
USR_1708,0.2149,0.4901,1.0,-0.4871,0.8571,2.6667,0.5708,0.0427,1
USR_1709,0.3556,0.3351,0.8182,0.5491,0.0751,6.6667,0.7088,0.2425,0
USR_1710,0.3424,0.4133,1.0,0.4552,0.1682,6.6667,0.6165,0.1401,0
USR_1711,0.3595,0.2185,1.0,0.816,0.0797,2.6667,0.5,0.1832,0
USR_1712,0.0,0.5491,0.5556,-0.7434,0.0755,5.5,0.9319,0.2595,1
USR_1713,0.4889,0.5876,0.8333,-0.1321,0.2288,7.5,0.8333,0.2316,0
USR_1714,0.2751,0.3876,0.5,-0.6092,0.6467,2.1667,0.9601,0.1643,0
USR_1715,0.339,0.6124,0.7857,-0.4461,0.0628,6.5,0.8224,0.2719,0
USR_1716,0.5651,0.5115,0.7,-1.0,0.3965,9.0,0.8088,0.2799,1
USR_1717,0.0,0.0824,1.0,0.5939,0.1378,2.8333,0.6486,0.0224,0
USR_1718,0.4933,0.7246,0.625,0.5118,0.3388,4.8333,0.7986,0.0259,0
USR_1719,0.0352,0.4878,1.0,-0.1346,0.7509,6.0,0.7502,0.0533,0
USR_1720,0.3031,0.378,0.7273,-0.0647,0.6537,9.0,0.6931,0.0293,0
USR_1721,0.0,0.4663,0.8571,-1.0,1.0,6.8333,0.7828,0.0595,1
USR_1722,0.0,0.6166,0.8,-0.2093,0.0237,4.5,0.8009,0.4972,0
USR_1723,0.3849,0.6975,0.8,-0.0739,0.7919,11.0,0.7875,0.0252,1
USR_1724,0.0526,0.6411,0.8,0.2627,0.2798,6.8333,0.5953,0.0873,0
USR_1725,0.0,0.542,0.8,0.2607,0.4794,3.3333,0.5479,0.0404,0
USR_1726,0.1254,0.5883,1.0,0.3433,0.4068,8.1667,0.6901,0.0175,0
USR_1727,0.5753,0.785,0.8333,0.5367,0.1353,7.5,0.6898,0.11,0
USR_1728,0.251,0.4514,1.0,-0.1411,0.1041,3.8333,0.8232,0.1953,0
USR_1729,0.4175,0.4021,0.75,0.1945,0.4541,5.8571,0.7623,0.0428,0
USR_1730,0.0,0.328,1.0,0.3009,0.1895,4.3333,0.7749,0.0581,0
USR_1731,0.1945,0.282,0.5556,-0.2127,0.0816,4.0,0.9499,0.1694,0
USR_1732,0.2584,0.44,0.6667,-0.3098,0.2612,7.4286,0.6727,0.1702,0
USR_1733,0.6714,0.6058,0.8333,0.4977,0.1419,7.3333,0.7594,0.0586,0
USR_1734,0.2232,0.4332,1.0,-0.5963,0.1298,6.6667,0.658,0.3519,1
USR_1735,0.2861,0.6187,0.75,0.2976,0.1851,6.8333,0.6733,0.1435,0
USR_1736,0.3489,0.713,0.625,0.2835,0.1473,5.0,0.8747,0.2284,0
USR_1737,0.0,0.697,0.6364,-0.1039,0.5108,4.5,0.7571,0.0586,0
USR_1738,0.3085,0.1785,1.0,0.6417,0.1485,2.8333,0.5,0.0642,0
USR_1739,0.0,0.5723,0.6667,-0.8587,0.976,3.5,0.5,0.0665,1
USR_1740,0.3914,0.7024,0.6667,0.4287,0.3032,3.1667,0.7094,0.0346,0
USR_1741,0.4119,0.7306,0.6667,0.0146,0.2446,10.0,0.9279,0.1357,0
USR_1742,0.0088,0.2296,1.0,0.448,0.0462,2.6667,0.5,0.0601,0
USR_1743,0.0,0.393,0.8,-0.319,0.3168,5.6667,0.7611,0.0516,0
USR_1744,0.4737,0.3615,0.75,0.5583,0.061,7.0,0.6807,0.1557,0
USR_1745,0.1146,0.4236,0.6667,0.2453,0.1713,4.8571,0.6167,0.0242,0
USR_1746,0.6274,0.5749,0.8125,-0.0991,0.1835,8.8333,0.7229,0.2026,0
USR_1747,0.2877,0.623,0.75,0.0763,0.388,8.8333,0.7063,0.0493,0
USR_1748,0.2384,0.5931,0.5714,-0.1817,0.5185,9.0,0.8137,0.0909,1
USR_1749,0.4855,0.5848,0.875,-0.682,0.2313,11.0,0.6981,0.2414,0
USR_1750,0.1741,0.704,1.0,-0.3636,0.1349,7.4286,0.7134,0.2862,0
USR_1751,0.453,0.4305,0.7778,-1.0,0.0721,4.5,0.9887,0.1182,1
USR_1752,0.2549,0.3898,0.75,0.341,0.2418,5.8333,0.8918,0.0538,0
USR_1753,0.3576,0.809,0.75,-0.9041,0.4007,6.8333,0.8189,0.0889,1
USR_1754,0.2461,0.5192,0.8333,0.1806,0.3542,4.3333,0.7881,0.1734,0
USR_1755,0.0583,0.7246,1.0,-0.7566,0.5248,8.3333,0.7058,0.0852,1
USR_1756,0.3941,0.7294,0.8,-0.1768,0.0916,5.1667,0.7913,0.1909,0
USR_1757,0.2336,0.488,0.8,-0.7004,0.246,7.0,0.7827,0.1775,1
USR_1758,0.0529,0.5714,0.6923,0.2108,0.3539,8.8571,0.694,0.0604,1
USR_1759,0.522,0.7008,0.9167,0.5608,0.0315,9.3333,0.7536,0.038,0
USR_1760,0.3092,0.6087,1.0,-0.2646,0.6137,10.8333,0.7555,0.0969,0
USR_1761,0.2669,0.4129,0.7,-0.2967,0.3525,3.5,0.8679,0.1816,0
USR_1762,0.4444,0.0699,1.0,0.496,0.1072,3.6667,0.5,0.2739,0
USR_1763,0.5524,0.474,0.7857,0.2393,0.346,7.0,0.7717,0.074,0
USR_1764,0.6375,0.469,0.9,0.4241,0.1434,7.1667,0.687,0.1812,0
USR_1765,0.0,0.4372,1.0,-0.0973,0.5528,2.5,0.8177,0.056,0
USR_1766,0.7772,0.579,0.8235,-0.4462,0.3255,9.5,0.7612,0.0646,0
USR_1767,0.0,0.2261,0.8889,-0.6128,1.0,7.0,0.7184,0.0189,1
USR_1768,0.0,0.2659,1.0,0.4441,0.2061,1.8333,0.5,0.0317,0
USR_1769,0.326,0.4616,1.0,0.3667,0.2165,3.1667,0.7344,0.1081,0
USR_1770,0.5595,0.418,0.6875,0.5344,0.1536,7.7143,0.8177,0.0445,0
USR_1771,0.4917,0.6801,0.7692,-0.7428,0.1279,9.3333,0.8673,0.1465,1
USR_1772,0.6865,0.4132,0.875,-0.7997,0.4755,3.3333,0.7879,0.1713,1
USR_1773,0.0,0.0149,0.7143,-0.3279,0.7187,3.1667,0.5,0.0543,1
USR_1774,0.4272,0.6287,0.5625,-1.0,0.0777,9.3333,0.8191,0.2024,0
USR_1775,0.3538,0.186,0.6667,-0.6625,0.1294,5.0,0.6933,0.0881,1
USR_1776,0.5829,0.3372,0.8,0.1591,0.0889,6.0,0.9121,0.1825,0
USR_1777,0.2551,0.5961,0.5714,-0.5763,0.3245,7.0,0.7013,0.265,1
USR_1778,0.6023,0.893,1.0,0.2801,0.3683,5.6667,0.7319,0.0306,0
USR_1779,0.523,0.4369,0.75,0.4345,0.2502,5.8333,0.5,0.1357,0
USR_1780,0.0952,0.7655,1.0,-0.0469,0.1965,5.8333,0.664,0.2068,0
USR_1781,0.5016,0.5272,1.0,-0.8933,1.0,4.8333,0.6736,0.0717,1
USR_1782,0.122,0.4545,1.0,-0.6104,0.2895,3.6667,0.6687,0.1097,1
USR_1783,0.0,0.6167,0.8182,-0.3551,0.1478,5.0,0.76,0.0487,0
USR_1784,0.4701,0.3926,1.0,-0.4448,0.2767,3.8333,0.7589,0.1693,0
USR_1785,0.3385,0.6281,0.5,0.1209,0.2119,3.1667,0.688,0.156,0
USR_1786,0.3274,0.7292,1.0,-1.0,0.0839,5.0,0.816,0.3874,0
