user_id,income_regularity,spending_consistency,bill_payment_ratio,savings_rate,emi_burden_ratio,upi_activity_volume,rent_payment_regularity,cash_withdrawal_ratio,TARGET,age,monthly_income,cibil_score,employment_type,loan_type,existing_emi,account_age_months
USR_0168,0.554,0.6772,0.6,0.3496,0.1125,7.1667,0.8853,0.1354,0,59,56542,,self_employed,xpress_power,16524.26,72
USR_0013,0.4476,0.6689,0.9375,0.2817,0.2129,8.6667,0.7259,0.1526,0,25,62256,842.0,self_employed,two_wheeler,32637.34,104
USR_1927,0.4893,0.4726,1.0,-1.0,0.3269,4.1667,0.7477,0.1138,1,69,11242,,farmer,two_wheeler,7288.87,1
USR_0172,0.4465,0.6997,0.8667,-1.0,0.6732,7.3333,0.7345,0.1637,1,65,26988,,gig_worker,two_wheeler,13611.24,60
USR_0650,0.0421,0.5122,0.8462,-0.4418,0.5754,8.1667,0.7188,0.0983,1,22,41026,641.0,salaried,xpress_power,19166.64,27
USR_1062,0.4669,0.3637,0.8333,0.3198,0.1653,8.1429,0.7301,0.1081,0,41,73418,,salaried,xpress_credit,26389.14,28
USR_0261,0.4739,0.6226,0.8889,-0.8329,0.1828,6.6667,0.6227,0.3468,0,62,14795,740.0,retired,two_wheeler,5541.72,55
USR_1367,0.3906,0.5714,0.7143,0.0702,0.1562,8.3333,0.7225,0.2179,0,39,39377,586.0,gig_worker,xpress_credit,7072.01,89
USR_1549,0.3915,0.456,1.0,0.3906,0.1663,5.1667,0.6172,0.101,0,58,38806,,gig_worker,two_wheeler,10194.83,74
USR_0902,0.1506,0.0,0.5714,0.2303,0.2404,2.8333,0.7321,0.0372,0,71,149854,822.0,salaried,xpress_power,58066.11,36
USR_0673,0.359,0.5713,1.0,-0.2014,0.3331,10.1667,0.7537,0.112,0,21,20033,557.0,salaried,xpress_credit,9315.7,63
USR_0259,0.1808,0.6014,1.0,-0.1645,0.5902,5.1667,0.8559,0.0612,0,19,78037,698.0,salaried,two_wheeler,42466.83,58
USR_0845,0.0,0.4595,1.0,0.1867,0.5591,2.2857,0.5,0.0519,0,68,48259,617.0,retired,xpress_credit,31388.88,53
USR_0868,0.1608,0.4555,0.8333,0.5419,0.0211,5.3333,0.7493,0.1658,0,45,23126,791.0,gig_worker,xpress_power,1994.0,26
USR_1800,0.0,0.5446,1.0,-0.0249,0.3334,6.1667,0.6752,0.0232,0,23,132080,648.0,self_employed,xpress_power,26044.65,107
USR_0139,0.2755,0.6175,0.875,-1.0,0.148,5.1667,0.8258,0.2384,1,62,9981,590.0,student,xpress_credit,2277.02,17
USR_0894,0.1597,0.1647,0.75,0.6022,0.2088,4.4286,0.8934,0.0652,0,50,104876,642.0,salaried,xpress_credit,32115.53,19
USR_1838,0.6422,0.6765,0.6,-0.3137,0.5022,7.3333,0.7089,0.0678,0,57,25108,739.0,salaried,two_wheeler,15362.79,70
USR_0550,0.4104,0.7455,0.7857,-0.3724,0.2414,7.1429,0.8051,0.1434,0,29,20988,,retired,xpress_credit,7891.21,24
USR_0320,0.1932,0.4245,0.7143,-0.8478,0.3732,8.0,0.7415,0.1682,0,45,33556,590.0,gig_worker,xpress_power,17811.07,82
USR_1527,0.0,0.7484,0.7,-0.2757,0.3286,5.6667,0.772,0.3285,0,34,26603,,self_employed,xpress_credit,15268.88,67
USR_1806,0.0,0.4448,0.8,-1.0,1.0,3.3333,0.5364,0.0434,1,24,163515,821.0,self_employed,xpress_power,99671.51,5
USR_1178,0.5713,0.4975,1.0,-0.1265,0.247,9.1667,0.6559,0.0042,0,61,20459,,gig_worker,xpress_power,5620.59,19
USR_0559,0.0758,0.5034,0.6154,-1.0,0.3611,8.8333,0.7702,0.2535,1,65,9939,639.0,farmer,xpress_power,5597.35,72
USR_0140,0.0,0.3487,1.0,-0.3202,0.443,4.3333,0.5268,0.0593,0,54,138377,576.0,self_employed,xpress_credit,87871.07,6
USR_1735,0.2861,0.6187,0.75,0.2976,0.1851,6.8333,0.6733,0.1435,0,46,39022,,salaried,xpress_power,13824.44,71
USR_0532,0.1966,0.4681,0.8,-0.9173,0.1265,8.6667,0.7354,0.1414,1,42,9445,680.0,gig_worker,two_wheeler,1594.74,98
USR_0225,0.3713,0.7306,0.875,0.4497,0.1143,8.5,0.7699,0.1971,0,61,83770,570.0,self_employed,two_wheeler,14848.71,119
USR_0724,0.2332,0.46,0.8824,0.1058,0.19,6.6667,0.7585,0.04,0,47,92844,,self_employed,xpress_power,14673.91,101
USR_0787,0.3713,0.5629,1.0,-0.038,0.2069,4.6667,0.8777,0.142,0,23,57340,826.0,retired,xpress_power,17487.18,40
USR_1718,0.4933,0.7246,0.625,0.5118,0.3388,4.8333,0.7986,0.0259,0,69,105485,,salaried,xpress_power,56003.33,114
USR_1008,0.0269,0.0,0.75,0.4333,0.0294,3.3333,0.8609,0.2298,0,27,104924,,self_employed,xpress_credit,8963.94,75
USR_0410,0.0994,0.5631,0.6667,-0.2307,0.547,5.6667,0.737,0.1306,0,55,62118,843.0,salaried,two_wheeler,40602.14,62
USR_0326,0.1808,0.2138,1.0,0.08,0.2281,3.3333,0.7745,0.0876,0,68,141688,,salaried,xpress_power,42980.15,46
USR_1766,0.7772,0.579,0.8235,-0.4462,0.3255,9.5,0.7612,0.0646,0,30,12510,625.0,student,two_wheeler,6565.55,47
USR_0300,0.0,0.5396,0.8333,-1.0,0.7542,3.0,0.7098,0.0693,1,21,112304,709.0,self_employed,xpress_power,54070.25,20
USR_1263,0.2997,0.5586,1.0,0.4384,0.2961,4.1667,0.8163,0.0783,0,45,101332,,salaried,xpress_power,48649.56,20
USR_1946,0.0,0.3434,0.6667,-0.9886,1.0,3.3333,0.5,0.0252,1,31,128251,,salaried,xpress_credit,61001.35,42
USR_0026,0.0927,0.5831,1.0,0.0236,0.178,5.8571,0.7347,0.1505,0,37,22243,,gig_worker,xpress_power,6153.15,71
USR_1859,0.6099,0.6424,1.0,0.2311,0.1884,10.0,0.6908,0.0925,0,21,26748,,gig_worker,xpress_credit,16919.38,100
USR_0715,0.1976,0.0,1.0,0.4308,0.2667,2.1667,0.6427,0.0564,0,50,118247,,salaried,xpress_credit,64938.94,67
USR_1010,0.602,0.4504,1.0,0.3247,0.0197,5.3333,0.7257,0.3171,0,40,15801,,salaried,xpress_credit,1405.52,32
USR_0194,0.6414,0.5304,0.6875,0.1252,0.0768,5.8571,0.6149,0.1792,0,28,24528,,farmer,xpress_credit,2054.99,32
USR_0441,0.2773,0.571,0.75,-0.969,0.3365,6.0,0.8755,0.1882,1,46,15578,,farmer,xpress_power,5128.86,69
USR_0574,0.1775,0.4764,0.875,0.2323,0.121,6.8333,0.8218,0.2011,0,60,70468,,salaried,two_wheeler,8452.58,93
USR_0947,0.6474,0.5118,0.9091,-0.0062,0.7043,8.8333,0.6784,0.0581,0,65,102421,613.0,salaried,two_wheeler,63868.38,93
USR_0998,0.3783,0.3603,0.625,-1.0,0.2606,4.6667,0.798,0.1521,1,65,9490,,gig_worker,xpress_credit,5022.99,42
USR_0504,0.2933,0.452,1.0,-1.0,0.2222,2.5,0.7508,0.2067,1,30,19282,840.0,farmer,xpress_power,1161.41,31
USR_0606,0.2199,0.4715,1.0,-0.5254,0.0875,7.0,0.7772,0.2171,0,46,21663,659.0,farmer,xpress_credit,2348.7,18
USR_1717,0.0,0.0824,1.0,0.5939,0.1378,2.8333,0.6486,0.0224,0,48,133992,,salaried,two_wheeler,63063.83,50
USR_1164,0.2544,0.4297,0.75,-0.7364,0.1739,5.0,0.8191,0.2209,0,19,11391,,self_employed,two_wheeler,3600.73,95
USR_1787,0.0,0.2373,0.8333,0.5438,0.1111,3.3333,0.8856,0.023,0,51,69430,592.0,self_employed,xpress_power,21343.88,112
USR_0847,0.6451,0.5417,0.7143,-0.6695,0.2487,8.5,0.7698,0.1165,1,43,11622,,farmer,two_wheeler,8072.13,101
USR_0004,0.3788,0.7527,1.0,-0.0966,0.5046,7.8333,0.7234,0.0634,0,66,99478,,salaried,two_wheeler,44959.17,108
USR_1287,0.5355,0.6152,0.875,-0.368,0.1448,4.8333,0.7945,0.0102,0,39,8976,,gig_worker,xpress_power,2333.19,57
USR_1223,0.0625,0.6958,0.8,-0.0878,0.1758,5.0,0.7326,0.1024,0,20,40378,823.0,salaried,xpress_power,7379.29,36
USR_0468,0.1901,0.3226,1.0,-0.9062,1.0,4.8571,0.683,0.0361,1,30,107493,637.0,self_employed,xpress_credit,70152.29,79
USR_0322,0.371,0.1643,0.6,0.6401,0.2334,3.5,0.5434,0.0246,0,44,144295,705.0,salaried,two_wheeler,71149.72,70
USR_0006,0.4564,0.4192,1.0,-0.2649,0.3141,5.0,0.5,0.0352,0,35,23792,641.0,salaried,two_wheeler,7996.47,71
USR_0223,0.02,0.2256,1.0,-0.5183,0.775,6.6667,0.6637,0.0808,0,31,87576,,self_employed,xpress_credit,33927.22,70
USR_1375,0.0891,0.4848,0.7,0.3283,0.1715,8.8333,0.743,0.0809,0,55,117466,576.0,salaried,two_wheeler,31883.3,101
USR_0548,0.047,0.4393,0.625,0.7545,0.115,5.0,0.9408,0.0706,0,63,196093,,self_employed,two_wheeler,53572.87,40
USR_0229,0.5338,0.6034,0.6667,-1.0,0.4173,6.3333,0.8548,0.3104,1,42,10052,790.0,student,xpress_power,4209.3,42
USR_0040,0.0,0.5275,0.5556,0.1718,0.2449,7.5,0.7008,0.0597,0,59,120864,,salaried,xpress_credit,29337.51,26
USR_0543,0.2736,0.1861,0.6429,-0.3205,0.7802,7.2857,0.6615,0.0287,1,18,67265,770.0,salaried,xpress_credit,40811.07,40
USR_0243,0.0958,0.6491,0.6,-1.0,1.0,5.1429,0.7433,0.0382,1,62,87982,,salaried,xpress_power,52553.55,21
USR_0899,0.1633,0.4927,0.75,0.4122,0.1627,3.5,0.8102,0.0634,0,57,169472,,self_employed,two_wheeler,36919.04,41
USR_1134,0.4035,0.4456,1.0,-0.0426,0.1151,7.4286,0.79,0.061,0,48,24340,618.0,salaried,two_wheeler,5947.68,30
USR_1449,0.343,0.7646,1.0,-1.0,0.2868,6.8333,0.751,0.1789,1,34,12395,,retired,xpress_power,6810.56,36
USR_1869,0.0,0.2538,0.75,-0.355,0.7198,5.5,0.5,0.1728,1,68,114423,,salaried,xpress_power,76222.44,43
USR_0843,0.0922,0.6744,0.8,0.1043,0.2998,9.1667,0.7659,0.1182,0,24,36947,577.0,gig_worker,xpress_power,14356.71,60
USR_1419,0.566,0.4386,0.6111,-1.0,0.1818,6.7143,0.8554,0.1221,1,60,6897,,student,two_wheeler,2167.51,22
USR_1654,0.6481,0.2175,0.7143,-0.1056,0.5846,7.6667,0.909,0.1209,0,46,48521,820.0,salaried,two_wheeler,30880.04,67
USR_1970,0.5284,0.5707,0.8571,-1.0,0.225,4.8333,0.6338,0.3015,0,27,6025,637.0,student,xpress_power,1940.62,3
USR_0662,0.7781,0.2737,1.0,-1.0,0.6949,4.3333,0.6304,0.1151,1,37,12257,845.0,farmer,xpress_credit,5473.61,77
USR_1211,0.3905,0.5676,1.0,0.6267,0.1622,6.5,0.7837,0.0771,0,48,144198,617.0,salaried,xpress_power,68214.76,26
USR_0315,0.2389,0.5883,0.8182,0.1485,0.3553,8.5,0.7194,0.0285,0,36,148663,570.0,salaried,xpress_credit,77508.52,34
USR_0692,0.4783,0.5419,0.75,-0.2219,0.1916,11.8333,0.7458,0.0947,0,61,17297,741.0,gig_worker,two_wheeler,6573.6,38
USR_1504,0.3596,0.0331,1.0,-1.0,1.0,2.4286,0.7175,0.113,1,49,4331,820.0,student,xpress_power,1560.75,48
USR_0425,0.2783,0.7483,0.7857,0.5926,0.1399,7.5,0.7228,0.0983,0,21,89601,590.0,salaried,two_wheeler,21701.5,112
USR_0595,0.6404,0.673,0.7857,-0.2917,0.2803,7.6667,0.6967,0.1399,0,59,29692,736.0,gig_worker,xpress_power,9420.49,2
USR_1964,0.2033,0.4975,1.0,-1.0,0.5252,8.8571,0.7526,0.1136,1,51,13484,,retired,two_wheeler,9220.58,95
USR_0623,0.7596,0.8376,0.7778,-1.0,0.2263,3.5,0.9656,0.0,1,69,5262,,farmer,xpress_credit,2455.39,61
USR_1171,0.3423,0.2366,1.0,-0.9091,0.4695,2.6667,0.5,0.4125,1,50,10102,742.0,gig_worker,two_wheeler,7019.47,88
USR_1044,0.1036,0.8327,0.6667,-0.0011,0.6496,8.8333,0.7278,0.0533,0,29,147797,,salaried,two_wheeler,83791.6,81
USR_0228,0.0,0.1691,0.75,0.224,0.2834,3.8333,0.7654,0.0816,0,25,124793,,self_employed,xpress_credit,85467.16,90
USR_1118,0.3075,0.3015,1.0,0.4194,0.162,7.8571,0.8015,0.1567,0,40,62367,722.0,salaried,xpress_power,12565.64,90
USR_1332,0.3798,0.5723,0.625,0.1081,0.3763,7.6667,0.6594,0.0361,0,34,59648,,self_employed,xpress_credit,38942.83,17
USR_1316,0.5755,0.4102,1.0,-0.4614,0.0545,5.8333,0.6285,0.1804,0,49,12415,,student,xpress_power,1226.74,55
USR_0067,0.0,0.5345,0.625,0.3411,0.3472,3.8333,0.7327,0.0118,0,62,176981,731.0,self_employed,two_wheeler,89960.3,74
USR_0025,0.0,0.3789,0.6667,-0.045,0.613,2.5,0.5,0.1743,1,65,37671,,salaried,two_wheeler,18921.33,3
USR_0145,0.3878,0.4085,0.75,0.2604,0.1817,6.8333,0.7042,0.0673,0,64,173059,,self_employed,xpress_power,26051.76,73
USR_0537,0.6918,0.3993,1.0,0.2951,0.3252,5.8333,0.7216,0.0673,0,67,86386,660.0,salaried,xpress_power,55328.72,39
USR_0812,0.3247,0.7654,1.0,0.4013,0.1936,10.3333,0.6973,0.0988,0,24,114397,775.0,salaried,xpress_credit,24912.23,25
USR_1467,0.1983,0.7752,1.0,-0.1215,0.3616,5.0,0.6994,0.05,0,26,20409,799.0,gig_worker,xpress_credit,13095.98,116
USR_0086,0.4922,0.3726,0.6667,-0.1204,0.2238,5.1429,0.7942,0.0743,0,27,34963,,salaried,xpress_power,12943.36,77
USR_1661,0.2959,0.4247,1.0,-0.421,0.0123,3.8333,0.6877,0.1853,0,35,11794,,student,xpress_credit,779.89,16
USR_1646,0.6011,0.6045,0.5,0.2528,0.1003,3.5,0.7226,0.2747,0,20,22255,689.0,gig_worker,xpress_credit,9351.17,13
USR_1805,0.3444,0.6465,1.0,0.2566,0.2432,4.8333,0.8965,0.1796,0,32,58070,559.0,self_employed,xpress_power,17126.74,33
USR_1818,0.4387,0.7272,0.75,-0.1852,0.5379,6.1667,0.7737,0.0741,1,58,54427,781.0,salaried,xpress_power,30175.11,67
USR_1577,0.358,0.6205,0.8333,0.4795,0.2117,6.0,0.7075,0.1262,0,42,62940,798.0,salaried,two_wheeler,26431.15,101
USR_1145,0.4728,0.4694,1.0,-0.0037,0.2818,3.5,0.9577,0.0776,0,34,30634,686.0,gig_worker,xpress_credit,17663.29,80
USR_0363,0.326,0.6681,0.8,-0.0969,0.6546,2.8333,0.6955,0.0974,1,38,29315,829.0,gig_worker,two_wheeler,20515.05,13
USR_1612,0.3768,0.4063,1.0,-1.0,0.3794,2.5,0.7244,0.2441,1,62,16067,,salaried,xpress_credit,5355.07,99
USR_1866,0.6766,0.3763,0.5,-0.1179,0.1602,3.0,0.7226,0.0822,0,20,28848,790.0,gig_worker,xpress_power,10717.42,72
USR_1027,0.4941,0.6285,0.7273,0.3821,0.0404,5.0,0.7532,0.0062,0,26,30937,824.0,gig_worker,xpress_credit,2621.85,113
USR_1031,0.2859,0.4268,1.0,-0.7714,0.1494,3.5,0.6965,0.279,1,31,3957,795.0,student,xpress_credit,1225.95,59
USR_1304,0.3537,0.5733,0.8667,-0.6173,0.2275,5.3333,0.6585,0.246,1,31,10979,556.0,student,two_wheeler,4667.0,67
USR_1356,0.2703,0.6742,0.7059,-0.4008,0.0459,7.1667,0.7254,0.1235,0,25,21795,573.0,gig_worker,two_wheeler,1541.45,107
USR_1731,0.1945,0.282,0.5556,-0.2127,0.0816,4.0,0.9499,0.1694,0,55,21563,754.0,salaried,xpress_credit,3103.11,1
USR_0666,0.0,0.3795,0.6667,0.1969,0.3328,3.7143,0.6844,0.0642,0,66,74251,675.0,salaried,two_wheeler,31566.04,89
USR_0365,0.0738,0.6155,0.8333,0.0486,0.3531,4.5,0.6865,0.1389,0,41,87988,694.0,self_employed,xpress_credit,45056.46,118
USR_0078,0.7299,0.3373,0.875,-0.5134,0.0326,6.8333,0.6712,0.2014,0,42,7784,647.0,student,two_wheeler,575.5,1
USR_0028,0.3455,0.6337,0.8421,-0.9993,0.1651,9.6667,0.6892,0.293,1,67,14561,801.0,student,xpress_credit,2383.94,112
USR_1437,0.4972,0.651,0.5714,-1.0,0.4637,2.8333,0.7706,0.2515,1,44,3045,559.0,student,xpress_power,1141.83,110
USR_0526,0.6264,0.5388,0.8571,0.4937,0.1006,5.5,0.6977,0.2377,0,34,22160,,farmer,xpress_credit,3855.22,89
USR_1835,0.3244,0.431,1.0,0.3208,0.3286,2.6667,0.749,0.046,0,67,50117,591.0,retired,xpress_credit,33616.9,31
USR_0056,0.1992,0.5931,0.9167,-1.0,0.3233,3.5,0.7608,0.0778,1,50,32107,644.0,gig_worker,xpress_credit,9478.58,115
USR_0639,0.4116,0.335,1.0,-0.7064,0.3306,5.0,0.6863,0.2767,0,38,9184,820.0,gig_worker,xpress_credit,4102.91,103
USR_0303,0.2854,0.4012,0.6,-0.4831,0.5676,6.0,0.644,0.1428,1,59,27446,577.0,gig_worker,xpress_credit,14267.23,41
USR_0719,0.1525,0.8094,0.8667,-0.9002,0.5434,9.5,0.7634,0.2158,1,59,23984,,farmer,two_wheeler,9400.62,62
USR_0625,0.5544,0.3043,0.7778,0.464,0.1825,4.7143,0.7882,0.1773,0,41,106404,,salaried,xpress_credit,52050.8,75
USR_0008,0.3789,0.2393,0.6,0.2726,0.2856,2.0,0.7457,0.1503,0,23,93953,,salaried,xpress_credit,32163.89,74
USR_0804,0.0269,0.6381,1.0,0.2885,0.2359,5.1667,0.7212,0.1104,0,46,90020,,salaried,xpress_credit,18471.08,6
USR_1050,0.3476,0.3007,1.0,-0.9432,0.0342,3.7143,0.6472,0.0,1,36,5825,,student,two_wheeler,635.55,52
USR_0337,0.1997,0.4527,0.6667,0.2626,0.2796,7.0,0.7421,0.0779,0,57,104906,577.0,salaried,two_wheeler,21214.08,76
USR_0048,0.0,0.5718,1.0,-0.439,0.5697,3.0,0.7219,0.1111,0,70,131352,667.0,salaried,xpress_credit,67578.94,104
USR_1764,0.6375,0.469,0.9,0.4241,0.1434,7.1667,0.687,0.1812,0,38,24815,698.0,salaried,xpress_credit,6012.15,3
USR_0107,0.4025,0.5526,0.8333,0.4868,0.1674,7.3333,0.7106,0.09,0,51,99555,,salaried,xpress_credit,42152.34,64
USR_0350,0.0,0.2052,0.6667,0.0756,0.2871,2.8333,0.6557,0.2752,0,47,37785,762.0,salaried,two_wheeler,21734.49,95
USR_1080,0.3144,0.2803,1.0,-1.0,0.313,3.8333,0.5912,0.1737,0,49,10460,610.0,gig_worker,two_wheeler,6558.82,76
USR_0239,0.178,0.6652,1.0,0.523,0.2572,8.5,0.7128,0.0697,0,49,140703,607.0,salaried,xpress_power,37490.49,70
USR_0214,0.1031,0.0,1.0,0.7644,0.1592,2.6667,0.5,0.0506,0,40,94141,,salaried,xpress_power,47827.63,106
USR_1776,0.5829,0.3372,0.8,0.1591,0.0889,6.0,0.9121,0.1825,0,70,11817,574.0,student,xpress_power,5373.02,11
USR_1139,0.4331,0.5882,0.7778,-0.0389,0.4052,5.5,0.9719,0.0911,0,45,30622,784.0,retired,xpress_credit,9780.04,90
USR_0794,0.0,0.3003,0.8,-0.7903,1.0,6.5,0.831,0.0568,1,47,73655,763.0,salaried,two_wheeler,41822.72,109
USR_1587,0.3161,0.6157,0.75,0.0784,0.5994,3.0,0.9196,0.014,0,32,84407,825.0,salaried,xpress_power,52930.09,88
USR_1583,0.226,0.3566,1.0,0.3066,0.1134,6.1667,0.7948,0.1375,0,71,36173,794.0,gig_worker,xpress_power,3488.65,96
USR_1672,0.0161,0.4837,0.7143,-1.0,1.0,3.1667,0.8224,0.0993,1,63,30829,,gig_worker,two_wheeler,14240.71,32
USR_0524,0.1563,0.2481,0.9333,-0.062,0.7304,6.3333,0.7009,0.0237,1,40,185745,,self_employed,two_wheeler,83806.7,62
USR_0233,0.0,0.6425,0.7647,0.3296,0.3395,7.3333,0.6748,0.0583,0,36,96571,775.0,salaried,two_wheeler,34512.52,21
USR_0645,0.4684,0.5306,0.8571,0.4209,0.2329,8.6667,0.634,0.0406,0,27,115699,,salaried,two_wheeler,35700.75,77
USR_1508,0.4055,0.4764,1.0,0.7087,0.1489,3.6667,0.5,0.0423,0,26,96352,727.0,salaried,xpress_power,48008.66,75
USR_0534,0.1545,0.322,1.0,-1.0,1.0,2.1429,0.8415,0.1605,1,31,26874,,salaried,two_wheeler,16106.36,69
USR_1942,0.5596,0.428,0.5833,-1.0,0.5863,3.7143,0.7647,0.1807,1,23,18971,,gig_worker,xpress_power,11584.18,99
USR_0604,0.6144,0.6761,0.8333,-0.3033,0.3286,9.5,0.7128,0.1078,0,57,61033,,self_employed,two_wheeler,13310.35,20
USR_1330,0.2524,0.4563,0.9091,0.1728,0.2716,5.8333,0.7147,0.1326,0,21,38382,658.0,salaried,two_wheeler,26311.37,13
USR_1075,0.3941,0.6823,0.5714,-0.0713,0.3908,7.0,0.8063,0.0724,0,64,109348,754.0,salaried,two_wheeler,28693.19,31
USR_1305,0.1493,0.4895,0.6667,0.1732,0.4623,4.3333,0.8222,0.0,0,56,64116,,salaried,xpress_credit,39818.92,74
USR_0061,0.3494,0.3024,1.0,-0.7559,0.365,2.8333,0.5,0.2646,1,34,24397,,self_employed,xpress_power,7391.83,12
USR_1264,0.3199,0.677,1.0,0.1408,0.0358,4.7143,0.6869,0.2725,0,22,23447,770.0,gig_worker,xpress_credit,2630.72,15
USR_0093,0.752,0.6062,0.9,-0.1655,0.6095,6.0,0.7064,0.0722,0,39,54247,,retired,xpress_credit,29068.59,14
USR_0667,0.4456,0.7506,0.6667,0.2142,0.2957,5.5,0.6077,0.1393,0,33,75756,678.0,self_employed,two_wheeler,19910.47,97
USR_0281,0.412,0.6169,0.8,0.1813,0.4003,7.8333,0.657,0.0642,1,61,106396,559.0,salaried,xpress_power,56658.66,46
USR_1114,0.9407,0.5962,1.0,-0.2739,0.057,6.3333,0.7869,0.0831,0,51,21964,,gig_worker,two_wheeler,2306.7,19
USR_0360,0.237,0.4762,0.8182,0.4416,0.1,3.0,0.7187,0.1122,0,66,40372,,salaried,xpress_credit,10950.97,68
USR_1129,0.7096,0.5792,1.0,-0.3072,0.637,6.5,0.7734,0.0895,1,52,44048,759.0,salaried,two_wheeler,28004.2,39
USR_1170,0.3923,0.5787,0.8,-0.2164,0.4834,4.3333,0.8898,0.0798,0,52,31029,570.0,gig_worker,two_wheeler,19399.4,106
USR_0848,0.2666,0.5552,0.875,-1.0,0.2401,2.5,0.7988,0.409,0,19,8237,,gig_worker,xpress_credit,4088.36,111
USR_1522,0.1867,0.6368,0.9333,-1.0,0.6355,6.3333,0.7032,0.0628,1,52,10395,,retired,two_wheeler,6013.96,91
USR_0111,0.6149,0.6324,1.0,-0.4156,0.1998,5.8333,0.739,0.2848,0,34,28417,,gig_worker,xpress_power,11447.85,70
USR_0043,0.072,0.7753,0.5833,0.1168,0.4016,5.8571,0.8001,0.0481,0,32,47097,,salaried,two_wheeler,18966.86,22
USR_0126,0.5106,0.4742,0.9091,0.0915,0.1014,7.6667,0.7189,0.286,0,39,17916,,gig_worker,two_wheeler,4505.14,94
USR_0205,0.453,0.6808,0.75,0.0078,0.2883,9.1667,0.7398,0.158,0,31,36916,660.0,self_employed,two_wheeler,16073.11,103
USR_0053,0.6047,0.5347,1.0,0.1071,0.5643,8.5,0.6812,0.0597,0,51,141131,,salaried,xpress_credit,85626.77,69
USR_0546,0.196,0.1967,0.9333,-0.6834,0.2929,5.8333,0.7275,0.2959,1,36,14382,,student,two_wheeler,5452.43,86
USR_0069,0.66,0.662,0.7647,-0.0327,0.0921,9.3333,0.8495,0.1459,0,25,14530,740.0,gig_worker,xpress_credit,5238.28,25
USR_1741,0.4119,0.7306,0.6667,0.0146,0.2446,10.0,0.9279,0.1357,0,70,23634,,gig_worker,two_wheeler,12151.07,63
USR_1548,0.632,0.8192,0.6923,-0.9485,0.1554,11.1667,0.814,0.2823,1,49,8255,,student,xpress_power,2528.24,46
USR_0184,0.0,0.0458,0.6667,-1.0,1.0,3.0,0.7953,0.1419,1,51,34431,561.0,gig_worker,xpress_power,14315.99,108
USR_0138,0.507,0.7752,1.0,-0.2851,0.0612,6.8333,0.7665,0.2727,0,31,10368,553.0,student,xpress_power,1409.84,29
USR_0900,0.7054,0.5587,0.6667,-0.0402,0.024,2.5,0.5,0.3031,0,23,19055,,salaried,xpress_power,1214.71,3
USR_0797,0.3507,0.6864,1.0,0.4506,0.2262,3.3333,0.7632,0.0147,0,46,35445,587.0,gig_worker,xpress_credit,7819.71,9
USR_0133,0.2438,0.6944,0.8333,0.3078,0.4821,3.0,0.6313,0.0198,0,49,128453,,salaried,xpress_credit,40354.15,55
USR_0081,0.4634,0.6256,1.0,-0.0259,0.163,7.6667,0.7072,0.1678,0,25,24633,817.0,gig_worker,xpress_credit,14303.17,108
USR_1987,0.035,0.4395,1.0,0.428,0.1645,4.4286,0.7257,0.0733,0,30,118898,748.0,salaried,xpress_power,23808.28,33
USR_1541,0.0,0.6567,0.8182,-0.7852,0.7951,5.6667,0.804,0.0581,1,51,99553,701.0,salaried,xpress_power,45497.38,97
USR_0542,0.4953,0.4188,0.8462,-0.1007,0.3614,7.8333,0.7364,0.13,0,51,31501,,gig_worker,two_wheeler,20461.12,12
USR_1669,0.2256,0.468,0.6667,0.2457,0.4774,3.0,0.5,0.1241,0,36,52355,593.0,salaried,xpress_power,25561.26,78
USR_0984,0.2526,0.682,1.0,0.033,0.3035,7.5,0.7661,0.1735,0,19,36370,752.0,self_employed,xpress_credit,11525.26,116
USR_0166,0.2356,0.4295,0.8333,-1.0,0.0514,3.1667,0.6872,0.2037,1,41,22906,,salaried,xpress_power,1664.4,68
USR_0249,0.8353,0.33,1.0,0.5988,0.1352,7.2857,0.7656,0.0725,0,31,193362,712.0,self_employed,xpress_credit,31477.58,2
USR_0447,0.0,0.7595,0.9167,-0.4384,0.6734,5.3333,0.7923,0.0157,0,47,148918,,self_employed,xpress_credit,72442.87,79
USR_1515,0.1979,0.2007,0.8889,0.7297,0.0466,2.8571,0.5,0.0779,0,46,93629,,salaried,xpress_power,10234.51,23
USR_0859,0.3474,0.7719,0.625,0.5613,0.0425,6.3333,0.7724,0.1729,0,59,128451,835.0,salaried,two_wheeler,12325.23,70
USR_1212,0.0417,0.5516,0.625,-0.5265,0.7281,5.8333,0.685,0.0831,1,57,144011,,self_employed,two_wheeler,75581.94,85
USR_0098,0.0007,0.4574,0.6,0.1609,0.1924,3.3333,0.7574,0.0938,0,25,96264,775.0,salaried,xpress_credit,20102.77,59
USR_1974,0.4686,0.6961,0.6667,-0.7231,0.3637,8.5,0.8524,0.1872,0,27,13413,,gig_worker,xpress_credit,6039.41,46
USR_0738,0.0,0.3707,0.7273,-1.0,1.0,5.6667,0.8538,0.0516,1,68,121471,,salaried,xpress_power,73297.27,101
USR_1256,0.4983,0.5983,0.9,-0.3754,0.0966,9.5,0.7166,0.1992,0,30,13951,625.0,student,xpress_power,1481.26,61
USR_0103,0.0,0.4571,0.7143,0.2761,0.1234,6.8333,0.7464,0.0553,0,50,77584,,self_employed,two_wheeler,11663.65,100
